date,risk_parity|none|calendar,risk_parity|none|threshold,markowitz|historical_mean|calendar,markowitz|historical_mean|threshold,mean_cvar|historical_mean|calendar,mean_cvar|historical_mean|threshold,markowitz|capm|calendar,markowitz|capm|threshold,mean_cvar|capm|calendar,mean_cvar|capm|threshold,markowitz|ff3f|calendar,markowitz|ff3f|threshold,mean_cvar|ff3f|calendar,mean_cvar|ff3f|threshold,60_40|none|calendar,equal_weight|none|calendar
2010-02-26,1.0164519057414307,1.0164519057414307,1.0153235081162872,1.0153235081162872,1.0137798736530035,1.0137798736530035,1.0054362729746413,1.0054362729746413,1.011351826998926,1.011351826998926,1.002669060632153,1.002669060632153,1.0116843472044939,1.0116843472044939,1.0173471082938679,1.0221596395113344
2010-03-31,1.037382937238679,1.0379875775731395,1.0125097491852355,1.0125097491852355,1.0162048413506448,1.0154561030825817,0.9928820035546585,0.9925164125484071,1.0138442619443424,1.0132789709319177,0.9969165566231555,0.9969475586372825,1.0155253155969934,1.0154371465284167,1.0461193414959722,1.0628935098310817
2010-04-30,1.0608996874373977,1.0616373320404389,1.044183165183046,1.0448106869143408,1.037144522659894,1.0372263033231952,1.0197093524964835,1.0192684803250152,1.0308059830195062,1.0312841512605864,1.0201696245769927,1.0202018523930947,1.0338894447238114,1.033602969002582,1.0696885432568448,1.0874027791587877
2010-05-31,1.0470765297274756,1.045564723105624,1.0655505972749308,1.0648507152402191,1.0472076996078876,1.0469565895321031,1.0516658760432094,1.0512111874426828,1.0341305647223549,1.0394995022807894,0.9974658517832432,0.9974973623725266,1.0357829322974252,1.0384035855167946,1.0405426042250783,1.0479571954169173
2010-06-30,1.0546556907501328,1.0522156727446095,1.0966844637541873,1.0958976202540434,1.0734143350350862,1.0731558925152511,1.0935668165027286,1.093094011996369,1.0566000772848243,1.063260752841138,1.038235828198281,1.0382686267374024,1.057424082157225,1.060195483510532,1.0323044439757152,1.0378006579949515
2010-07-30,1.0845193119888328,1.0802202159940482,1.082475010695747,1.0808232184818787,1.0740003582998048,1.074662630237551,1.082264875689616,1.0818808104663904,1.0712096507105051,1.0753973687749872,1.0424531009114306,1.0423583131047018,1.0737199061552063,1.074456137443998,1.070644308182806,1.0880813911605907
2010-08-31,1.1023284055798772,1.0972308813164768,1.1243867572290078,1.1226687262375898,1.1069381869641117,1.1125772548135513,1.1454504894571784,1.1451689726272225,1.1013311720163121,1.1082908773770404,1.0290873369236497,1.0289901376878738,1.1000782273511698,1.1038168071293157,1.0776454009752823,1.0860826679116111
2010-09-30,1.1414981225574101,1.1346272129685975,1.1415009301910128,1.142859065960947,1.1258842017634423,1.130437451894791,1.144806813741632,1.1434279856750271,1.1191006011151445,1.1236042094681888,1.0184349480842352,1.018338754986634,1.119877820297039,1.1210418401475772,1.124617020309917,1.1472323625771232
2010-10-29,1.1542563756052615,1.1479282124953278,1.1525705065156224,1.1564783806729393,1.1357607574674269,1.1400502028512267,1.1327173333285914,1.1309204121050966,1.1274744343848395,1.128984147962878,1.033013176265633,1.0329156062269433,1.1278818113835187,1.128997517123545,1.1302299852940751,1.1720433026318133
2010-11-30,1.1446810466150696,1.13878985933188,1.1508077605609932,1.155673748550023,1.1287356098652164,1.1328529152731397,1.1257460522439542,1.1243019077882699,1.1174608163275543,1.1188388447161848,1.038862410972282,1.0393013433692664,1.121578988488214,1.1222325586435475,1.1225482705053866,1.1605890127551268
2010-12-31,1.1557875078474371,1.1554727451512572,1.1410811333579858,1.1472045091858385,1.122142994033583,1.1254053163059836,1.0957395347797667,1.0984748116590195,1.1119353566222625,1.113797240216639,1.0619661273276686,1.064608261049073,1.1160113070762088,1.1177081588065683,1.1475191864584937,1.196245515604682
2011-01-31,1.1424873825991098,1.1424154641971849,1.1109811961499392,1.116943046892036,1.104578968844974,1.1079867812077107,1.0882981536409633,1.0909680567693307,1.1015209161568629,1.1022200979794146,1.0620854531678892,1.0629571438018128,1.1076561772057967,1.106749550408368,1.1493629136180894,1.1872923574621186
2011-02-28,1.168750760372559,1.1704943379475514,1.1378307122767424,1.1439366453923308,1.1255802035570954,1.1282261957286155,1.1174229090403687,1.1201642634298579,1.1206855590594966,1.121412431840023,1.0896643509765127,1.092988531572839,1.1285415746218037,1.1255037813078432,1.1808746735948508,1.2212862415949677
