Date,SPY,IWM,EFA,EEM,TLT,IEF,LQD,VNQ,GLD,XLP
2011-03-31,101.87161254882812,68.71158599853516,38.20994567871094,35.107547760009766,60.60024642944336,67.32926940917969,63.554725646972656,32.64674377441406,139.86000061035156,20.111900329589844
2011-04-29,104.8219223022461,70.52384185791016,40.35958480834961,36.06692886352539,62.0177116394043,68.56900024414062,65.14637756347656,34.52280044555664,152.3699951171875,21.18741226196289
2011-05-31,103.64642333984375,69.25852966308594,39.46920394897461,35.006553649902344,64.14054107666016,70.28704833984375,65.97344207763672,34.99740219116211,149.63999938964844,21.718441009521484
2011-06-30,101.89794921875,67.59318542480469,38.9913215637207,34.6790771484375,62.6505012512207,69.93252563476562,65.4474868774414,33.84273910522461,146.0,21.139690399169922
2011-07-29,99.8594970703125,65.29086303710938,38.06420135498047,34.32209777832031,65.41622924804688,72.14901733398438,67.0379867553711,34.372074127197266,158.2899932861328,20.868928909301758
2011-08-31,94.36965942382812,59.485591888427734,34.73171615600586,31.145612716674805,71.7403335571289,75.50505065917969,67.26612091064453,32.44061279296875,177.72000122070312,20.909547805786133
2011-09-30,87.81844329833984,52.85275650024414,30.977806091308594,25.57217788696289,81.21449279785156,77.19403076171875,67.50233459472656,28.92341423034668,158.05999755859375,20.2204532623291
2011-10-31,97.4035873413086,60.8341178894043,33.96018981933594,29.732200622558594,78.10454559326172,76.20089721679688,69.19631958007812,33.05694580078125,167.33999633789062,21.161252975463867
2011-11-30,97.00774383544922,60.60394287109375,33.221073150634766,29.149368286132812,79.65816497802734,76.64273834228516,67.0120849609375,31.800405502319336,170.1300048828125,21.7475528717041
2011-12-30,98.02132415771484,60.916107177734375,32.49855422973633,27.90619659423828,82.40225982666016,78.16619873046875,69.34953308105469,33.34284210205078,151.99000549316406,22.350025177001953
2012-01-31,102.5670166015625,65.26898956298828,34.211055755615234,30.973386764526367,82.13043975830078,78.84000396728516,70.8370132446289,35.46986770629883,169.30999755859375,22.033584594726562
2012-02-29,107.01895141601562,66.94577026367188,35.864532470703125,32.60627365112305,79.9974594116211,77.97284698486328,71.99371337890625,35.06172561645508,164.2899932861328,22.85906982421875
2012-03-30,110.46113586425781,68.60917663574219,36.01544189453125,31.591236114501953,76.60879516601562,76.73212432861328,70.97054290771484,36.884986877441406,162.1199951171875,23.567909240722656
2012-04-30,109.7237319946289,67.49895477294922,35.2674446105957,31.054296493530273,80.31224060058594,78.65748596191406,71.73853302001953,37.939659118652344,161.8800048828125,23.637056350708008
2012-05-31,103.13419342041016,63.05810546875,31.337175369262695,27.72966957092285,87.56068420410156,80.91453552246094,72.28170776367188,36.23015594482422,151.6199951171875,23.360435485839844
2012-06-29,107.31946563720703,66.24388885498047,33.544349670410156,29.125972747802734,86.09123229980469,80.57935333251953,72.91165924072266,38.22897720336914,155.19000244140625,24.210651397705078
2012-07-31,108.5890121459961,65.23640441894531,33.57121276855469,29.1185302734375,89.37763977050781,81.70833587646484,75.45117950439453,38.994384765625,156.49000549316406,24.80946159362793
2012-08-31,111.30947875976562,67.54279327392578,34.64548110961914,29.237611770629883,88.19883728027344,81.61255645751953,75.41061401367188,38.98854446411133,164.22000122070312,24.691099166870117
2012-09-28,114.13130950927734,69.74530029296875,35.58547592163086,30.763511657714844,85.96492767333984,81.32836151123047,76.24021911621094,38.26211166381836,171.88999938964844,25.124834060668945
2012-10-31,112.05429077148438,68.23239135742188,35.97490692138672,30.629531860351562,85.5488510131836,81.00623321533203,77.26656341552734,37.91465759277344,166.8300018310547,24.816295623779297
2012-11-30,112.6884765625,68.60852813720703,36.9753303527832,31.105905532836914,86.54054260253906,81.79940795898438,76.70752716064453,37.81452941894531,166.0500030517578,25.272090911865234
2012-12-31,113.69525909423828,71.09135437011719,38.59527587890625,33.222232818603516,84.38770294189453,81.03018951416016,76.45398712158203,39.22228240966797,162.02000427246094,24.747283935546875
2013-01-31,119.515380859375,75.5261459350586,40.03428268432617,33.124847412109375,81.69965362548828,79.98242950439453,75.46189880371094,40.688636779785156,161.1999969482422,26.144193649291992
2013-02-28,121.04027557373047,76.28498840332031,39.51841354370117,32.368263244628906,82.71160888671875,80.88817596435547,76.27389526367188,41.18338394165039,153.0,27.009288787841797
2013-03-29,125.63628387451172,79.83909606933594,40.03428268432617,32.03866195678711,82.36473083496094,81.12018585205078,76.23828887939453,42.36623001098633,154.4499969482422,28.339879989624023
2013-04-30,128.0500946044922,79.56005859375,42.043460845947266,32.42819595336914,86.2234115600586,82.35747528076172,77.89530181884766,45.219478607177734,142.77000427246094,29.173627853393555
2013-05-31,131.07325744628906,82.68838500976562,40.77415466308594,30.862594604492188,80.3938980102539,79.80026245117188,75.38894653320312,42.51640319824219,133.9199981689453,28.53942108154297
2013-06-28,129.32418823242188,82.01197814941406,39.6822509765625,29.21891975402832,77.76398468017578,77.76844024658203,72.92556762695312,41.673770904541016,119.11000061035156,28.453136444091797
2013-07-31,136.00726318359375,88.02686309814453,41.79448699951172,29.60597038269043,76.0080795288086,77.49415588378906,73.73214721679688,42.04974365234375,127.95999908447266,29.68680191040039
2013-08-30,131.92800903320312,85.24151611328125,40.9772834777832,28.854637145996094,74.98929595947266,76.39177703857422,72.99608612060547,39.114654541015625,134.6199951171875,28.338375091552734
2013-09-30,136.1031036376953,90.77297973632812,44.1837158203125,30.93410301208496,75.47806549072266,77.80210876464844,73.53763580322266,40.476566314697266,128.17999267578125,28.726917266845703
2013-10-31,142.40560913085938,92.96971893310547,45.62419509887695,32.22429275512695,76.55769348144531,78.40724182128906,74.86729431152344,42.30638885498047,127.73999786376953,30.56745719909668
2013-11-29,146.62620544433594,96.64798736572266,45.873504638671875,32.14081954956055,74.48817443847656,77.72017669677734,74.76300048828125,40.08489227294922,120.69999694824219,31.043846130371094
2013-12-31,150.42767333984375,98.60134887695312,46.87178421020508,32.010135650634766,73.0954360961914,76.09532165527344,74.92362213134766,40.12572479248047,116.12000274658203,31.258010864257812
2014-01-31,145.12533569335938,95.86622619628906,44.433895111083984,29.2456111907959,77.70248413085938,78.42632293701172,76.33430480957031,41.84113693237305,120.08999633789062,29.643468856811523
2014-02-28,151.7308349609375,100.44754028320312,47.15816879272461,30.233489990234375,78.10972595214844,78.7066879272461,77.20828247070312,43.96055221557617,127.62000274658203,30.799823760986328
2014-03-31,152.9895782470703,99.69573974609375,46.94163131713867,31.405147552490234,78.68164825439453,78.2651138305664,77.18585968017578,44.178993225097656,123.61000061035156,31.475269317626953
2014-04-30,154.05307006835938,95.95951080322266,47.7239990234375,31.65020751953125,80.33015441894531,78.85855865478516,78.21190643310547,45.630340576171875,124.22000122070312,32.337799072265625
2014-05-30,157.62803649902344,96.71363067626953,48.48541259765625,32.58446502685547,82.69951629638672,80.29808044433594,79.39630889892578,46.725101470947266,120.43000030517578,32.92257308959961
2014-06-30,160.8822784423828,101.81236267089844,48.93183135986328,33.36707305908203,82.49169921875,80.12403869628906,79.40165710449219,47.25503921508789,128.0399932861328,32.839176177978516
2014-07-31,158.72039794921875,95.64833068847656,47.657894134521484,33.82246398925781,83.03955841064453,79.94729614257812,79.14796447753906,47.292945861816406,123.38999938964844,31.749940872192383
2014-08-29,164.98410034179688,100.26773071289062,47.74378204345703,34.77956008911133,86.96220397949219,81.45053100585938,80.73405456542969,48.7325553894043,123.86000061035156,33.21452713012695
2014-09-30,162.70790100097656,94.32394409179688,45.8901481628418,32.078086853027344,85.12529754638672,80.59568786621094,79.37643432617188,45.78883361816406,116.20999908447266,33.41009521484375
2014-10-31,166.5398712158203,100.54317474365234,45.76847457885742,32.53348159790039,87.52456665039062,81.83392333984375,80.35616302490234,50.339046478271484,112.66000366210938,34.5951042175293
2014-11-28,171.1150360107422,100.65534210205078,45.79710006713867,32.03178024291992,90.12181091308594,82.88845825195312,81.0887451171875,51.345951080322266,112.11000061035156,36.51335525512695
2014-12-31,170.68093872070312,103.56722259521484,43.96852493286133,30.762187957763672,93.05194091796875,82.99577331542969,81.07485961914062,52.323551177978516,113.58000183105469,36.17171096801758
2015-01-30,165.62380981445312,100.17327880859375,44.2431526184082,30.550785064697266,102.1856918334961,86.56646728515625,84.11656951904297,55.90868377685547,123.44999694824219,35.82110595703125
