date,variant,SPY,IWM,EFA,EEM,TLT,IEF,LQD,VNQ,GLD,XLP
2013-02-28,ff3f,0.14157508112079006,0.1691925458013266,0.1797017543766921,0.19513014474209833,-0.09691724335605614,-0.028500426572228024,0.00835264941539424,0.12730038368955404,0.04981156566010843,0.08457653348552571
2013-03-29,historical_mean,0.12542064395161476,0.13744228296963817,0.06432085989294503,0.05207658118125723,0.11986119973941317,0.08078687216588944,0.08657969748241082,0.18213084030131144,0.11171761439110235,0.14310099109152027
2013-03-29,capm,0.13416302468472038,0.17502498209165537,0.1626703537815525,0.1794927718279124,-0.10404655103633223,-0.03778043622231942,0.0021131280457680006,0.1297914812562112,0.028902926346427462,0.06848560304927148
2013-03-29,ff3f,0.1350654730070303,0.15605324042859847,0.1729511182342607,0.18756621518302347,-0.08752138232167357,-0.02282601064754744,0.01012922501855038,0.1189237304615865,0.05569844649098357,0.08567984177105022
2013-04-30,historical_mean,0.11814383075444132,0.12625644527680896,0.04801140245274907,0.022669156609254948,0.12538998555348238,0.08528309230906507,0.08425839602966026,0.15923427653967978,0.11632712207523875,0.14680352003156838
2013-04-30,capm,0.12695848227426204,0.1651736287794781,0.15280933218935763,0.1662622759789627,-0.09878258863528133,-0.03520332612989423,0.0016934252161762016,0.11874883451015447,0.029381436750798868,0.06601413713820539
2013-04-30,ff3f,0.12773976198139742,0.14520957289041114,0.16282191515812455,0.17601980581424798,-0.07938647931631022,-0.018280673084245913,0.010171330910957151,0.10864549194085507,0.05983995038937088,0.08529830359099592
2013-05-31,historical_mean,0.11937004330258211,0.10667916275057074,0.07381601571442725,0.02725182225199435,0.12975858863044673,0.08486469594710012,0.08512603908673677,0.15793930840495887,0.07105909829970924,0.16006829606850229
2013-05-31,capm,0.12565251569338648,0.16263729111577915,0.1521813594055845,0.1647223891164135,-0.09788560579744132,-0.03496208734247727,0.0015787340809962718,0.11706009682887747,0.0275161890617236,0.0658545272861035
2013-05-31,ff3f,0.1302394416756881,0.11754776982514246,0.17286737156828505,0.1587833542341443,-0.046629465422109745,-0.001396542143908705,0.03089266079624342,0.12660229680315632,0.058494725634400335,0.09879715668273265
2013-06-28,historical_mean,0.1547447231339723,0.14565391380810155,0.10316504147873318,0.0436392048423058,0.08981667155416521,0.06471401868097033,0.07861394040969921,0.1556672819802331,0.03970934506759502,0.1685532276386942
2013-06-28,capm,0.15771403468698597,0.2127709158316281,0.18600361141405516,0.20935070976624692,-0.13422983568734106,-0.04655478017109292,-0.004522053526365075,0.14818647500133195,0.04253463320096129,0.07793018763999818
2013-06-28,ff3f,0.16354893554202563,0.16476031222131587,0.22204995079926232,0.21018098050039097,-0.07913945842084474,-0.013221374147211315,0.030670618790347413,0.18172496576221564,0.06580645081150174,0.11642698467507734
2013-07-31,historical_mean,0.16797579039162158,0.16978156495948116,0.1010619374596381,0.030091430433107462,0.05994365652540995,0.04610782598289853,0.05678702106431516,0.1668379678278031,-0.007115736480659833,0.1760906230558785
2013-07-31,capm,0.17137115958121493,0.2291720279343587,0.2131194236289322,0.24477738860964668,-0.1424203958105714,-0.04637830148188573,0.003546122441814227,0.16072499214164013,0.0638847246994638,0.0834029739028899
2013-07-31,ff3f,0.17627755617463917,0.19268266749769875,0.2362777829416262,0.23695566719884925,-0.0990092768942398,-0.02170897148276152,0.030166877687667907,0.18677982541390972,0.0786702866083091,0.11106999837206044
2013-08-30,historical_mean,0.1627480382562049,0.17166025611731892,0.08173392403898617,-0.00010587551998674644,0.05550035801470179,0.0419115986613049,0.05349106762747086,0.13929586819218798,0.03417792676554368,0.17143278459510072
2013-08-30,capm,0.16684249551011446,0.2272748549602111,0.20110536401830537,0.22849122651846643,-0.14320597939381038,-0.04809568612195869,0.001615144941586391,0.14660859217959574,0.0816567942752732,0.07973230815830744
2013-08-30,ff3f,0.1714039179878109,0.19462900688399754,0.21941320970086772,0.21996861313781055,-0.1054544562866363,-0.026966389242540228,0.024890820540916653,0.16949387152885448,0.10000373263918108,0.10369428856202809
2013-09-30,historical_mean,0.1679386610492704,0.1867272812448782,0.08804807068792703,0.002293169551488688,0.024144003083710838,0.026132873291544623,0.040762210856116206,0.11945707703241112,0.0325931252588439,0.16217310283759165
2013-09-30,capm,0.17374797101091993,0.23260154632976826,0.21123728310359605,0.24333549441772193,-0.1361883096098751,-0.043298387796085566,0.00868217761129466,0.16493382945320845,0.09237645737290416,0.08765085822017436
2013-09-30,ff3f,0.1765549208613194,0.21089566355035513,0.2195500769704759,0.23670349435898463,-0.10591779396319304,-0.025241259017291684,0.023778392257554425,0.17843607300234393,0.11402841062739155,0.10736113862012987
