date,model,signal,SPY,IWM,EFA,EEM,TLT,IEF,LQD,VNQ,GLD,XLP
2010-07-30,markowitz,capm,0.0,0.0,0.0,0.0,0.39999999999999397,0.39999999999999336,7.174816296640032e-15,0.0,0.20000000000000187,3.798531053424195e-15
2010-07-30,mean_cvar,capm,5.302412645497099e-17,6.7426193790094536e-18,1.8121831351928775e-19,5.386822743631515e-18,0.08824809986185116,0.4,0.23462437584077456,2.1613906367984735e-20,0.09093162946389145,0.1861958948334828
2010-07-30,markowitz,ff3f,1.211412138175298e-11,6.758345750462617e-10,1.4212936606835732e-11,1.573755020386317e-11,0.39999999968037925,0.4000000000287416,0.19999999935045176,1.9543529209520104e-10,1.3779513469183845e-11,1.3313295348877108e-11
2010-07-30,mean_cvar,ff3f,2.732638272072315e-17,0.01795259082885073,2.97042010054107e-18,5.919221006851013e-18,0.08564997281175542,0.39999999999999997,0.264760243007223,3.2629605987052654e-18,0.070077729162472,0.16155946418969888
2010-08-31,risk_parity,none,0.07230801762709028,0.06357900552455086,0.053666995150056504,0.046242085336556875,0.1461320997433811,0.22917774626886336,0.13376728270162302,0.04051504053757602,0.11519391967507579,0.09941780743522609
2010-08-31,markowitz,historical_mean,4.329013665703136e-16,0.0,1.8802031055252886e-15,9.63000582450357e-16,0.01828845414189965,0.3999999999999965,0.228931628657997,5.152401723667838e-16,0.3171504841411644,0.035629433058938696
2010-08-31,mean_cvar,historical_mean,2.3222493189131304e-18,2.27404276541219e-17,4.298359208869134e-19,1.1006273695361386e-17,0.03598704984456832,0.4,0.2157041504347811,1.2379450789113309e-17,0.19443412019516046,0.15387467952549014
2010-08-31,markowitz,capm,5.883388898513296e-17,0.0,0.0,8.352808238629207e-17,0.3999999999999994,0.3999999999999996,1.36717893950422e-16,0.0,0.20000000000000065,0.0
2010-08-31,mean_cvar,capm,0.0,0.0020868708411336057,4.499765510007199e-18,8.250726791615888e-18,0.07383873427080012,0.4,0.21422806528498003,1.0929185874150924e-17,0.11049063830114697,0.19935569130193928
2010-08-31,markowitz,ff3f,1.1622183907984382e-13,0.39999999999973096,9.661201826649603e-14,1.3016165933262978e-13,2.3687371508707145e-12,0.19999999999589857,0.39999999999863334,2.9281172379723446e-12,4.1032008848314033e-14,5.625107112709917e-14
2010-08-31,mean_cvar,ff3f,1.2338896688253649e-17,0.0636242289119894,2.566186329885185e-17,2.5262675459617763e-17,0.07856299904405628,0.3999999999999999,0.2465968108880051,1.3002836124917855e-17,0.08305440285953967,0.12816155829640946
2010-09-30,risk_parity,none,0.07271767836411608,0.06420326318755916,0.05361774016219513,0.04624176122317801,0.14404868143570562,0.23008720154965476,0.1340914088940814,0.040687912502005305,0.11414543569439635,0.10015891698710837
2010-09-30,markowitz,historical_mean,0.0,0.0,2.2869792460220217e-16,6.215371610479032e-16,0.05817528481939674,0.3999999999999997,0.2100976304343016,2.3005401748668075e-16,0.3317270847463007,2.437298781954424e-16
2010-09-30,mean_cvar,historical_mean,1.897121395371803e-17,2.0330418115228217e-18,3.858665663389888e-18,5.828222207926637e-17,0.05633234039310231,0.4000000000000001,0.21147031696966068,2.2575045901365095e-18,0.1933081968779206,0.13888914575931624
2010-09-30,markowitz,capm,2.4522690917082506e-16,0.0,3.949474865702747e-16,0.0,0.3999999999999994,0.3999999999999994,1.0200841402312201e-15,0.0,0.19999999999999865,8.36164145494774e-16
2010-09-30,mean_cvar,capm,4.059865439544708e-18,1.1628083148484693e-22,1.5528551918750776e-17,3.886270849576743e-17,0.07110127877760615,0.4,0.22632344391946285,2.351000985487298e-17,0.10440142550172402,0.19817385180120692
2010-09-30,markowitz,ff3f,0.0,1.0096535923154348e-10,0.0,0.0,0.3999999996462623,0.39999999978459044,0.20000000046818178,0.0,0.0,0.0
2010-09-30,mean_cvar,ff3f,1.0876362323981295e-20,0.04444922636131277,3.3692538627877926e-17,8.30834031847752e-18,0.07263358078721756,0.3999999999999999,0.24632260748669926,2.592535237102623e-17,0.08234994289925388,0.15424464246551647
2010-10-29,risk_parity,none,0.07153585462231747,0.062083651715185297,0.052953741445388565,0.046292746899659294,0.14624899353118193,0.2296787694733534,0.13416287877478142,0.04082850755403419,0.1165925851309244,0.09962227085317406
2010-10-29,markowitz,historical_mean,3.4803940339020413e-16,0.0,0.0,3.4741954929650564e-16,0.039533493432617174,0.39999999999999986,0.22747676558428984,0.0,0.3157234472613136,0.017266293721778906
2010-10-29,mean_cvar,historical_mean,0.0,4.166097476978607e-18,0.0,0.0,0.040903602342497514,0.3999999999999999,0.23343566740361033,1.0400366928743226e-17,0.18834976902190304,0.13731096123198905
2010-10-29,markowitz,capm,0.0,0.0,4.994620138610921e-16,0.0,0.3999999999999992,0.3999999999999994,5.620504062164849e-16,0.0,0.1999999999999998,5.947270149641819e-16
2010-10-29,mean_cvar,capm,4.0960708694645663e-19,0.00235699459507865,7.15547742942729e-18,9.595559215097507e-18,0.057986189165578926,0.3999999999999999,0.22315435104295073,7.949703100311508e-18,0.10464395298734928,0.21185851220904242
2010-10-29,markowitz,ff3f,4.096586641106637e-12,0.39999999999106245,2.2738033383284284e-12,4.763490818068588e-12,0.0,0.19999999965147738,0.39999999994549595,3.9951028859609314e-10,3.759415641278009e-13,9.44124627679709e-13
2010-10-29,mean_cvar,ff3f,8.918765271866228e-18,0.07759248132722477,4.167122774980048e-17,9.112010335617657e-18,0.058702114215505585,0.4,0.24745692092840305,2.0688111850485058e-17,0.08321525935698895,0.13303322417187766
2010-11-30,risk_parity,none,0.07109916321276047,0.061912330519379284,0.05297948352122854,0.047008657981638606,0.14722261055915598,0.2288514068220984,0.13334504736226904,0.04055664441163141,0.11789689646910369,0.09912775914073448
2010-11-30,markowitz,historical_mean,0.0,2.5079423660104035e-16,0.0,8.35155204046395e-17,1.5891565491386936e-17,0.39999999999999925,0.23481845890366299,3.6328265632209136e-16,0.3171514714240573,0.04803006967227969
2010-11-30,mean_cvar,historical_mean,1.1372245676268631e-17,6.267194834196347e-17,3.728848985689137e-18,1.5728922994974925e-20,0.006087087073766797,0.3999999999999999,0.24090436056687983,6.536054424189854e-18,0.19028161734825552,0.1627269350110978
2010-11-30,markowitz,capm,0.0,2.708160587089674e-17,0.0,0.0,0.3999999999999997,0.39999999999999986,1.665334536937734e-16,2.6295844722900175e-16,0.20000000000000007,4.0976727682569925e-17
2010-11-30,mean_cvar,capm,0.0,0.01016710094387167,3.2933099887344065e-17,1.5253788741271766e-17,0.05384994839426802,0.4,0.21774669643342284,8.623267398938952e-19,0.1026280186482921,0.21560823558014533
2010-11-30,markowitz,ff3f,4.1938400604053226e-15,0.3999999999999986,1.8959526522785868e-15,4.779797417754721e-15,0.0,0.1999999999999783,0.3999999999999643,4.671263376110345e-14,2.1117417883610917e-16,1.0172211460151648e-15
2010-11-30,mean_cvar,ff3f,1.6579885648700037e-19,0.07990437457538449,3.241690164213285e-17,1.5870261990069512e-17,0.03834097565131912,0.4,0.24677253370115707,1.7583051930751065e-17,0.09720236224100053,0.13777975383113863
2010-12-31,risk_parity,none,0.0716231017927003,0.06269939703896232,0.053041186453931535,0.0472166157674195,0.14691908980345392,0.22664849729726586,0.13304216016185244,0.040814932415785786,0.11883165522276008,0.09916336404586822
2010-12-31,markowitz,historical_mean,4.772150683176275e-16,0.0,7.456752000697606e-16,6.636544292253805e-16,6.378089989473846e-16,0.3902452568336695,0.20975474316632853,1.661122769994515e-16,0.39999999999999936,0.0
2010-12-31,mean_cvar,historical_mean,6.8157784698317504e-18,0.009721019135997865,1.1686652762055012e-16,1.2036528147002877e-18,1.0186140000550669e-17,0.39992760264038396,0.22662869064577232,1.4574800807119382e-19,0.22669933299174014,0.13702335458610562
2010-12-31,markowitz,capm,8.091486641025575e-17,2.1217348614808015e-16,3.64732263844082e-17,3.843576365245812e-17,0.40000000000000024,0.40000000000000024,0.02106079121982323,9.047162665723048e-17,0.1789392087801755,2.83936926092949e-16
2010-12-31,mean_cvar,capm,0.025447175484391096,0.013637807117450737,4.673120524943395e-20,3.117218249371474e-17,0.04088405122958879,0.3999999999999999,0.2168041253277126,0.0,0.1015636032111049,0.20166323762975177
2010-12-31,markowitz,ff3f,0.0,0.3999999999991573,0.0,0.0,8.013711613532241e-15,0.20000000000167747,0.3999999999991573,0.0,0.0,0.0
2010-12-31,mean_cvar,ff3f,4.353059025486813e-18,0.08934468655383597,5.452185184158443e-19,4.1826753327539605e-17,0.03909832341504735,0.4,0.24718743373183097,1.2527803540158336e-18,0.06942931200910334,0.15494024429018233
2011-01-31,risk_parity,none,0.07119985561909378,0.062344595807247216,0.05275425336439315,0.04705455689633359,0.14757358768190096,0.2283693079016553,0.13325273367637672,0.04083400852944803,0.1178811693476844,0.09873593117586695
2011-01-31,markowitz,historical_mean,0.0,0.017162547740175442,0.0,8.819383445183594e-18,0.0,0.31516034198633164,0.2224332121657381,2.588820436906518e-17,0.3999999999999997,0.045243898107755094
2011-01-31,mean_cvar,historical_mean,6.2967338170132916e-18,0.02128222246734317,2.922620041811175e-17,7.532559173322344e-18,7.966954686294303e-18,0.3819564846030063,0.22687137041919653,1.476001528176759e-17,0.20565418766910096,0.16423573484135306
2011-01-31,markowitz,capm,0.09249682205378931,0.06540763771041652,2.2223309584075608e-17,1.581013081010776e-19,0.02135358914797689,0.36905728267515964,0.1898323752783824,0.0,0.06420584074430054,0.19764645238997472
2011-01-31,mean_cvar,capm,0.03726934513356309,0.01717858359196083,0.0,6.937701633519647e-18,0.028215058938501517,0.4,0.21940294658481424,0.0,0.09907872237269125,0.19885534337846902
2011-01-31,markowitz,ff3f,0.0,0.4000000000000006,0.0,0.0,8.878135516236674e-17,0.1507406400648343,0.4000000000000006,0.049259359935164476,0.0,0.0
2011-01-31,mean_cvar,ff3f,2.340958919534827e-17,0.10931978626217184,2.4004236088510047e-17,3.852779840886645e-18,0.03145774964175268,0.39999999999999997,0.24833645676349694,1.1149744473853679e-18,0.06090224700630713,0.1499837603262716
2011-02-28,risk_parity,none,0.07205768348386712,0.06262022518465812,0.0534113360668528,0.047133955071696924,0.14677400001383592,0.2282114304234589,0.13385676763774382,0.041271664712347014,0.11579730604371623,0.09886563136182322
2011-02-28,markowitz,historical_mean,0.0,0.02787271718322186,1.857999462227897e-16,0.0,0.0,0.3355706506378879,0.22618671949768202,0.0,0.29551963363494554,0.11485027904626245
2011-02-28,mean_cvar,historical_mean,8.889369581966257e-18,0.03793074715003446,1.1769688809257565e-18,6.247382231479711e-18,1.174448234163361e-17,0.4,0.20382779375894688,2.843194797097375e-17,0.16930492870776,0.18893653038325864
2011-02-28,markowitz,capm,0.23768026223743918,0.19413900483150617,0.048488012904476616,0.04105991889203115,0.0,0.1753375914245007,0.11768983879534405,2.6724623591832525e-18,0.015528708572814728,0.1700766623418874
2011-02-28,mean_cvar,capm,0.03557954658869329,0.03469338847128435,5.05475054630448e-19,7.925539973528396e-19,0.04452108201827393,0.4,0.1676175352862372,2.717344792412856e-20,0.11048547369448604,0.2071029739410252
2011-02-28,markowitz,ff3f,8.604228440844963e-16,0.39999999999999986,1.8075794320472354e-16,1.5265566588595902e-16,5.984795992119984e-17,0.19999999999999923,0.3999999999999989,6.912873051767576e-16,1.1451319046585922e-16,2.688821387764051e-17
2011-02-28,mean_cvar,ff3f,2.1557096865725686e-18,0.12163187890020823,7.332685533166094e-18,1.5223251348837015e-17,0.018715730034534892,0.3999999999999999,0.20633152415543413,2.898120334915233e-17,0.10225479606721952,0.15106607084260312
2011-03-31,risk_parity,none,0.07196364795809962,0.0623807748214002,0.05340891126404929,0.047527450034952325,0.14651869715408372,0.22957009873948006,0.13433041373964633,0.0413324557722811,0.11432710526069917,0.09864044525530823
2011-03-31,markowitz,historical_mean,1.5904178469101783e-17,0.07237335431455189,5.964724288274371e-16,5.032690670984918e-16,3.893532285323944e-16,0.28955385756663393,0.24085969647612446,9.968967206412402e-18,0.28978137744895416,0.10743171419373387
2011-03-31,mean_cvar,historical_mean,2.946443437334626e-17,0.045770276641223406,0.0,0.0,0.008507070620664846,0.37679322911828006,0.22505907849064477,4.295267533108129e-20,0.16151844078637564,0.18235190434281115
2011-03-31,markowitz,capm,0.2615714999731207,0.22310955503245278,0.08562408269511856,0.08257075685759506,1.8126505071242027e-18,0.11056870106011728,0.07734720024674484,0.0032867229379465427,0.0,0.15592148119690438
2011-03-31,mean_cvar,capm,0.06303971900298676,0.036456323785729466,6.30502860335082e-19,1.1953756824536425e-17,0.030166856872943463,0.3758847925773342,0.20499110907986393,8.254029804912766e-18,0.0946332040992172,0.194827994581925
2011-03-31,markowitz,ff3f,0.04309084772576609,0.4,1.134346522962959e-17,0.018898590610322154,1.3518645838178633e-18,0.13115510235238184,0.3999999999999999,0.006855459311529933,1.878719077010038e-17,0.0
2011-03-31,mean_cvar,ff3f,1.3709753444894021e-17,0.12976367294729707,1.415421696291349e-19,2.335834316302406e-18,2.3365102785075275e-18,0.3951598263572512,0.2515036579319873,5.916297645656895e-18,0.08506483460297917,0.1385080081604852
2011-04-29,risk_parity,none,0.07197315165885834,0.06236094647703793,0.05336748601911989,0.047550612165200005,0.14628484966388086,0.22950216058392442,0.1344533552038782,0.041248871825516016,0.11467152929973636,0.09858703710284801
2011-04-29,markowitz,historical_mean,0.0,0.12976368326216028,0.0,0.0,0.0,0.23270105298135954,0.23868744394576444,0.0,0.39884781981071543,1.3980626367618333e-16
2011-04-29,mean_cvar,historical_mean,7.079490378186898e-18,0.05888530349955381,1.4266965414824294e-17,1.0371146534054558e-17,2.372506167272085e-17,0.34263557964600266,0.24862358113419486,2.948368444591923e-18,0.19588704104629345,0.1539684946739552
2011-04-29,markowitz,capm,0.25761672451913775,0.21551671882290105,0.08746966415204409,0.07054623441180422,2.5902267527036504e-18,0.12037594150556263,0.08152223973979958,0.005352954182532051,4.188577924172515e-19,0.16159952266621855
2011-04-29,mean_cvar,capm,0.10200698041613733,0.017518538158564436,3.479871554443473e-18,2.642318308557621e-22,0.031776264556768005,0.38693462964681463,0.1852257705013713,3.0580738393220225e-17,0.0962470188171218,0.18029079790322247
2011-04-29,markowitz,ff3f,3.728047067679247e-17,0.40000000000000013,0.0,0.09315392013656051,1.9148602532888927e-18,0.10684607986343918,0.40000000000000013,4.514847369542191e-18,1.26328404259473e-17,0.0
2011-04-29,mean_cvar,ff3f,6.431390819727677e-18,0.165392995282985,0.0,4.532108215639314e-18,0.013247006394868421,0.4,0.24108260406087642,4.1994616296503807e-17,0.07642264482610701,0.10385474943516314
2011-05-31,risk_parity,none,0.07238594240367223,0.06302292192713181,0.053314614698702786,0.048110004792045094,0.14700672029315606,0.2300320696210111,0.13474744516112777,0.04142790672688711,0.1122585637504899,0.09769381062577605
2011-05-31,markowitz,historical_mean,0.0,0.056929894281455146,2.1171427490637545e-15,8.076910199646786e-16,1.5785645652617761e-15,0.2691397606245708,0.17911862839963824,8.029170442701535e-16,0.39999999999999886,0.09481171669433179
2011-05-31,mean_cvar,historical_mean,6.155121405438625e-18,0.048608024631506215,2.7197728592957866e-17,6.739206403022057e-17,6.363146627684598e-19,0.390420588363517,0.175518580839603,1.89357229448685e-17,0.20718838404652215,0.1782644221188516
2011-05-31,markowitz,capm,0.2579031761729891,0.22061759651548324,0.08636603148230602,0.07237096908159607,3.86526195110059e-18,0.11738433843620445,0.0778396320011485,0.006212281774065441,6.177376313276025e-19,0.16130597453620715
2011-05-31,mean_cvar,capm,0.055233171881084134,0.028040752441294302,3.3339741327391783e-18,3.711992699453959e-18,0.03527631157288057,0.4,0.16397614542380193,1.058147013983502e-17,0.10046930187456045,0.21700431680637858
2011-05-31,markowitz,ff3f,0.0,0.39999999999999986,0.0,0.14333289388831022,1.1928698993371568e-16,0.0566671061116901,0.39999999999999986,0.0,0.0,0.0
2011-05-31,mean_cvar,ff3f,1.1646892671618835e-22,0.16597605433234638,2.1229569011362575e-17,2.9634162315956214e-17,0.02640012275337633,0.4,0.1981003209347964,4.2535912020530984e-18,0.08956466829278817,0.11995883368669275
2011-06-30,risk_parity,none,0.07226469555814398,0.06283369400489786,0.05322156317377982,0.047998069386249884,0.14697911103677436,0.2306075731763875,0.13518305095453303,0.04137756564119495,0.11241376614029293,0.09712091092774572
2011-06-30,markowitz,historical_mean,7.093880735915014e-17,0.003349915247149255,0.0,5.470618554520782e-16,0.0,0.321703869000845,0.2238081778993997,0.0,0.330708374257021,0.12042966359558452
2011-06-30,mean_cvar,historical_mean,5.49102901815876e-18,0.0217235660724358,8.825873072912143e-20,6.49778117331445e-20,0.001046023104530415,0.38505466385985865,0.2184711614099161,1.1586393674925445e-17,0.19415434242755175,0.1795502431257073
2011-06-30,markowitz,capm,0.25776315400102984,0.22297563536481188,0.08526942137155313,0.07172581971657223,4.447550816498598e-19,0.12056095378268117,0.07912020562368839,0.0025096469909747735,4.413669498608426e-19,0.16007516314868858
2011-06-30,mean_cvar,capm,0.0917613804510094,0.02171841227197608,1.5702662102310361e-18,6.66933481651192e-18,0.03574099435551986,0.4,0.18106905663575304,1.1543847666207502e-17,0.09619312189669738,0.17351703438904428
2011-06-30,markowitz,ff3f,0.0,0.40000000000000013,0.0,0.12088431012870884,0.0,0.07911568987129092,0.40000000000000013,0.0,0.0,0.0
2011-06-30,mean_cvar,ff3f,2.9246224568189585e-17,0.1527675341980706,5.210610204415118e-19,4.20839149136369e-18,0.01455095603539989,0.4,0.24815832114320302,8.931968879895562e-18,0.08353080739571528,0.10099238122761119
2011-07-29,risk_parity,none,0.074137511558099,0.06382529747554314,0.054543563165440186,0.04918697278572677,0.14439938513654813,0.22672277683542705,0.13642906294539434,0.04217452436444375,0.10979877499520059,0.09878213073817727
2011-07-29,markowitz,historical_mean,2.607475274394643e-16,0.015950681193964297,9.743660592330713e-19,0.0,0.0,0.3007569417133774,0.23917169022146015,0.0,0.279733796214741,0.16438689065645679
2011-07-29,mean_cvar,historical_mean,9.315515751427452e-18,0.022836156555456653,8.928122077182898e-18,2.8566364323658445e-17,3.3922445711969504e-22,0.3961925261830633,0.19520788462022387,8.329894255778974e-19,0.1730508179300226,0.21271261471123368
2011-07-29,markowitz,capm,0.2725349447596531,0.24481658264442127,0.12188987862894597,0.10208484367717145,0.0,0.05360082537124885,0.042481429224296985,0.023410057564891004,0.0,0.13918143812937134
2011-07-29,mean_cvar,capm,0.06247992426172809,0.0374194331772788,9.401342873516163e-18,8.668811851854245e-18,0.033000795090028956,0.3999743113101532,0.16984776613602962,1.3823822026387821e-17,0.10052734116863375,0.19675042885614755
2011-07-29,markowitz,ff3f,0.016862434307431916,0.39999999999999986,1.6729976266989127e-16,0.1831375656925682,0.0,1.202109158743303e-17,0.39999999999999986,1.1097545980926932e-16,4.5205045520867406e-17,0.0
2011-07-29,mean_cvar,ff3f,1.1220126534326747e-17,0.15280333129565268,8.614022962897695e-18,0.0,0.018415503447296644,0.40000000000000013,0.19957887653611903,7.868861695400069e-19,0.09351176814633128,0.13569052057460038
2011-08-31,risk_parity,none,0.07467304533927013,0.06424114576569487,0.05498076120374307,0.04956450060257139,0.14395615972961492,0.22568555667095622,0.13644138922419155,0.04216304999769765,0.10894277395933118,0.09935161750692895
2011-08-31,markowitz,historical_mean,1.234738102475539e-16,0.0,0.0,1.5991535232533687e-16,0.0,0.2976684153162798,0.2569291465361023,1.0344627187943987e-16,0.3389842489455454,0.10641818920207224
2011-08-31,mean_cvar,historical_mean,6.86575985394035e-18,0.02169366673099233,1.5770061489424632e-18,8.621242790105173e-18,1.493178941490754e-17,0.3474507769950494,0.24981399504911103,8.808449392569833e-18,0.19819543974934473,0.1828461214755026
2011-08-31,markowitz,capm,0.28808489627032924,0.2727037653344841,0.14682678638941807,0.11678910315050939,1.9820570965750628e-19,9.300421760852218e-19,0.010122663128867414,0.035673329695802766,0.0,0.12979945603058907
