date,RP CAL,RP THR,MKT HM CAL,MKT HM THR,MCVAR HM CAL,MCVAR HM THR,MKT CAPM CAL,MKT CAPM THR,MCVAR CAPM CAL,MCVAR CAPM THR,MKT FF3F CAL,MKT FF3F THR,MCVAR FF3F CAL,MCVAR FF3F THR,60/40 CAL,EW CAL
2023-01-31,1.997677,2.105555,1.7659,1.78174,1.764698,1.801038,2.388408,2.398114,1.798952,1.83005,2.071294,2.096477,1.801953,1.826427,3.053042,2.317454
2023-02-28,1.916911,2.02166,1.709859,1.725197,1.702999,1.737473,2.319871,2.330178,1.735928,1.766863,1.999192,2.023499,1.740309,1.76325,2.947731,2.223029
2023-03-31,1.984974,2.09311,1.77007,1.785947,1.777187,1.813116,2.299268,2.310079,1.803557,1.83245,1.982282,2.00547,1.803713,1.828481,3.070333,2.28434
2023-04-28,2.003015,2.11382,1.801726,1.817887,1.803411,1.839871,2.302182,2.311328,1.824774,1.854003,1.994255,2.017489,1.823333,1.848241,3.103902,2.303679
2023-05-31,1.954927,2.062777,1.74552,1.761177,1.74519,1.780473,2.277832,2.286705,1.779252,1.805078,1.957186,1.979989,1.775539,1.797887,3.075043,2.24733
2023-06-30,1.99427,2.104103,1.833245,1.849689,1.768107,1.803853,2.43455,2.441563,1.795416,1.825224,2.076893,2.101091,1.798175,1.829227,3.197217,2.313331
2023-07-31,2.026742,2.139643,1.894968,1.911966,1.800525,1.836876,2.536022,2.543057,1.814017,1.845062,2.162242,2.188283,1.820511,1.851753,3.227379,2.362859
2023-08-31,1.972367,2.080513,1.832395,1.849779,1.755507,1.792269,2.450404,2.456936,1.778196,1.808501,2.072709,2.099344,1.779322,1.809118,3.155258,2.289627
2023-09-29,1.879627,1.982678,1.737799,1.754155,1.679454,1.71467,2.310783,2.318771,1.70853,1.736125,1.973517,1.998786,1.706977,1.735501,2.965083,2.177813
2023-10-31,1.849336,1.947147,1.669328,1.685039,1.68106,1.710823,2.209368,2.218293,1.689407,1.712352,1.890562,1.915154,1.68504,1.712332,2.861621,2.128319
2023-11-30,1.973837,2.079148,1.783902,1.800691,1.767954,1.79902,2.425136,2.432809,1.776908,1.80089,2.016865,2.043099,1.767736,1.796358,3.131998,2.288191
2023-12-29,2.072779,2.181319,1.836711,1.853997,1.818185,1.850134,2.62155,2.623811,1.845914,1.873174,2.100284,2.128107,1.828959,1.855695,3.307331,2.406595
2024-01-31,2.047757,2.154007,1.837795,1.855091,1.821827,1.85384,2.54903,2.551228,1.840765,1.867812,2.11354,2.141241,1.829781,1.856529,3.309172,2.370081
2024-02-29,2.069557,2.176026,1.892502,1.910314,1.845081,1.877503,2.661426,2.663721,1.833562,1.861675,2.176726,2.207729,1.827587,1.856491,3.382915,2.408582
2024-03-29,2.134942,2.241249,1.975171,1.993278,1.938992,1.973064,2.741234,2.742958,1.886402,1.917064,2.250356,2.281323,1.885671,1.912621,3.459764,2.480439
2024-04-30,2.076624,2.175903,1.961716,1.979696,1.9321,1.968412,2.576857,2.578112,1.853374,1.883309,2.204743,2.234965,1.860618,1.882944,3.286691,2.397929
2024-05-31,2.13675,2.240198,2.023611,2.041274,1.975647,2.012722,2.702453,2.703746,1.890227,1.92133,2.277435,2.308653,1.897426,1.920028,3.424347,2.476099
2024-06-28,2.152948,2.257772,2.050097,2.067551,1.987962,2.023452,2.739888,2.741199,1.899661,1.93114,2.26758,2.298663,1.905347,1.927979,3.521689,2.496696
2024-07-31,2.232351,2.342518,2.110802,2.12901,2.053285,2.090744,2.907882,2.907638,1.95767,1.989954,2.316445,2.348198,1.962817,1.986624,3.598381,2.594315
2024-08-30,2.285255,2.39555,2.173425,2.19155,2.113274,2.154373,2.950063,2.95001,2.011789,2.04384,2.412653,2.445725,2.023161,2.046204,3.679174,2.655253
2024-09-30,2.341917,2.453688,2.240806,2.260143,2.173428,2.216225,3.005926,3.004961,2.05553,2.088259,2.444904,2.474647,2.064398,2.09067,3.754962,2.719384
2024-10-31,2.291626,2.400461,2.253547,2.277554,2.175381,2.21814,2.94651,2.945528,2.015309,2.051986,2.360075,2.388988,2.02155,2.04712,3.652925,2.650804
2024-11-29,2.332663,2.447714,2.29639,2.315251,2.196416,2.239587,3.157963,3.156912,2.033524,2.070222,2.421489,2.451155,2.042288,2.073795,3.812578,2.713961
2024-12-31,2.234372,2.353337,2.225653,2.254605,2.109595,2.15383,2.937777,2.935561,1.969567,2.007054,2.304015,2.331738,1.971953,2.000192,3.649346,2.58242
